"sub_region_2";"fecha";"num_casos.x";"num_casos_prueba_pcr";"num_casos_prueba_desconocida";"num_hosp";"num_uci";"num_def";"retail_and_recreation_percent_change_from_baseline";"grocery_and_pharmacy_percent_change_from_baseline";"parks_percent_change_from_baseline";"transit_stations_percent_change_from_baseline";"workplaces_percent_change_from_baseline";"residential_percent_change_from_baseline";"Total"
"Toledo";2020-07-15;11;10;0;2;0;0;-14;-2;6;-33;-27;6;19,02
"Toledo";2020-07-16;3;3;0;1;0;0;-13;-4;1;-34;-28;6;17,4025
"Toledo";2020-07-17;10;10;0;2;0;0;-19;-6;-1;-34;-27;7;15,785
"Toledo";2020-07-18;8;7;0;0;0;0;-22;-5;8;-24;2;2;14,1675
"Toledo";2020-07-19;4;2;0;0;0;0;-27;-1;0;-29;4;0;12,55
"Toledo";2020-07-20;19;19;0;0;0;1;-16;-2;4;-38;-27;6;14,41
"Toledo";2020-07-21;9;9;0;0;0;0;-17;-2;5;-35;-27;6;16,27
"Toledo";2020-07-22;14;14;0;0;0;0;-17;-5;5;-36;-28;6;18,13
"Toledo";2020-07-23;11;10;0;0;0;0;-17;-4;-2;-37;-28;7;16,71
"Toledo";2020-07-24;17;16;0;0;0;0;-21;-6;2;-35;-27;7;15,29
"Toledo";2020-07-25;18;18;0;0;0;0;-24;-6;5;-26;1;2;13,87
"Toledo";2020-07-26;20;20;0;0;0;0;-28;-4;-2;-31;4;1;12,45
"Toledo";2020-07-27;23;23;0;1;0;0;-16;-4;-3;-39;-30;6;14,3833333333333
"Toledo";2020-07-28;23;23;0;0;0;0;-17;-2;2;-37;-30;6;16,3166666666667
"Toledo";2020-07-29;22;21;0;0;0;0;-15;-1;4;-37;-30;6;18,25
"Toledo";2020-07-30;19;19;0;1;0;0;-13;-1;1;-34;-31;6;16,77
"Toledo";2020-07-31;40;40;0;0;0;0;-18;-4;-1;-31;-29;7;15,29
"Toledo";2020-08-01;32;32;0;1;0;0;-17;-2;5;-18;-1;2;13,81
"Toledo";2020-08-02;34;34;0;2;1;1;-22;3;1;-28;3;0;12,33
"Toledo";2020-08-03;43;43;0;0;0;1;-7;3;16;-31;-34;6;13,9966666666667
"Toledo";2020-08-04;40;39;0;0;0;0;-10;2;16;-32;-34;6;15,6633333333333
"Toledo";2020-08-05;31;30;0;2;0;0;-8;2;15;-34;-34;6;17,33
"Toledo";2020-08-06;40;40;0;0;0;1;-10;0;13;-38;-35;7;15,985
"Toledo";2020-08-07;46;46;0;0;0;0;-16;-6;3;-39;-34;8;14,64
"Toledo";2020-08-08;68;68;0;1;1;0;-19;-5;8;-28;-3;2;13,295
"Toledo";2020-08-09;50;50;0;0;0;0;-23;-1;3;-31;1;0;11,95
"Toledo";2020-08-10;70;70;0;1;0;0;-7;5;15;-41;-38;7;13,5666666666667
"Toledo";2020-08-11;82;81;0;0;0;0;-18;-6;-13;-46;-40;10;15,1833333333333
"Toledo";2020-08-12;97;95;0;3;0;0;-4;3;32;-32;-37;7;16,8
"Toledo";2020-08-13;128;128;0;1;0;0;-6;0;25;-31;-37;7;15,6
"Toledo";2020-08-14;102;102;0;0;0;0;-14;2;17;-32;-37;9;14,4
"Toledo";2020-08-15;83;83;0;2;0;0;-26;-36;20;-29;-18;4;13,2
"Toledo";2020-08-16;69;69;0;1;0;1;-19;7;18;-28;3;0;12
"Toledo";2020-08-17;103;103;0;1;0;0;-7;7;28;-32;-41;7;13,6033333333333
"Toledo";2020-08-18;120;120;0;1;0;1;-11;1;32;-34;-38;8;15,2066666666667
"Toledo";2020-08-19;126;126;0;1;0;0;-13;-1;25;-33;-38;8;16,81
"Toledo";2020-08-20;169;169;0;2;0;0;-13;-2;22;-39;-39;8;15,13
"Toledo";2020-08-21;161;161;0;3;1;0;-20;-5;12;-39;-38;10;13,45
"Toledo";2020-08-22;143;143;0;2;1;1;-25;-9;13;-26;-6;3;11,77
"Toledo";2020-08-23;122;121;0;3;0;0;-26;-3;5;-33;3;1;10,09
"Toledo";2020-08-24;172;172;0;1;0;0;-13;-1;13;-42;-36;7;12,3266666666667
"Toledo";2020-08-25;167;167;0;5;0;1;-15;-1;12;-38;-36;8;14,5633333333333
"Toledo";2020-08-26;191;191;0;5;0;0;-16;-1;7;-37;-35;8;16,8
"Toledo";2020-08-27;208;208;0;2;1;0;-17;-2;8;-39;-35;9;15,5175
"Toledo";2020-08-28;244;244;0;4;1;0;-21;-5;4;-38;-35;10;14,235
"Toledo";2020-08-29;189;189;0;3;0;0;-22;-6;12;-26;-5;4;12,9525
"Toledo";2020-08-30;143;143;0;6;0;1;-24;-1;8;-32;3;2;11,67
"Toledo";2020-08-31;189;189;0;5;1;1;-11;-2;4;-34;-32;7;13,5233333333333
"Toledo";2020-09-01;254;254;0;6;1;1;-13;-1;2;-33;-30;7;15,3766666666667
"Toledo";2020-09-02;252;252;0;7;2;0;-14;1;0;-31;-28;7;17,23
"Toledo";2020-09-03;298;298;0;9;0;1;-14;-1;0;-32;-29;7;15,9375
"Toledo";2020-09-04;233;233;0;7;2;0;-19;-4;-3;-31;-28;8;14,645
"Toledo";2020-09-05;280;280;0;6;0;2;-20;-4;4;-16;-2;3;13,3525
"Toledo";2020-09-06;192;192;0;6;1;0;-25;1;-3;-35;8;2;12,06
"Toledo";2020-09-07;235;234;0;5;2;4;-7;5;-1;-28;-28;6;14,0766666666667
"Toledo";2020-09-08;300;300;0;5;0;1;-16;-13;-2;-30;-34;7;16,0933333333333
"Toledo";2020-09-09;298;298;0;4;0;2;-12;3;-6;-29;-27;6;18,11
"Toledo";2020-09-10;404;403;0;5;0;3;-13;2;-3;-30;-27;6;16,5425
"Toledo";2020-09-11;287;286;0;4;0;6;-17;-4;0;-25;-25;5;14,975
"Toledo";2020-09-12;303;303;0;5;0;5;-20;-6;8;-15;-1;2;13,4075
"Toledo";2020-09-13;240;240;0;10;1;5;-25;3;2;-33;9;1;11,84
"Toledo";2020-09-14;354;354;0;7;1;2;-13;-2;-8;-26;-24;4;14,0133333333333
"Toledo";2020-09-15;354;353;0;16;2;7;-16;-2;-8;-25;-22;5;16,1866666666667
"Toledo";2020-09-16;356;356;0;9;1;6;-18;-3;-15;-25;-22;5;18,36
"Toledo";2020-09-17;343;343;0;9;3;3;-21;-6;-19;-30;-23;7;16,575
"Toledo";2020-09-18;374;374;0;12;0;1;-28;-8;-27;-30;-22;8;14,79
"Toledo";2020-09-19;279;279;0;8;1;4;-25;-4;-11;-11;-2;5;13,005
"Toledo";2020-09-20;201;200;0;6;1;9;-30;1;-7;-39;6;4;11,22
"Toledo";2020-09-21;279;278;0;11;2;4;-22;-14;-5;-28;-26;6;13,5633333333333
"Toledo";2020-09-22;278;278;0;11;0;3;-20;1;-13;-19;-22;6;15,9066666666667
"Toledo";2020-09-23;358;357;0;13;1;0;-24;-2;-25;-13;-20;7;18,25
"Toledo";2020-09-24;315;314;0;20;2;3;-26;-5;-26;-15;-21;8;16,1275
"Toledo";2020-09-25;292;290;0;10;1;2;-26;-3;-17;-6;-18;7;14,005
"Toledo";2020-09-26;231;231;0;12;1;2;-27;-7;-10;11;0;6;11,8825
"Toledo";2020-09-27;204;204;0;17;2;3;-35;3;-11;-29;4;5;9,76
"Toledo";2020-09-28;311;309;0;17;1;3;-22;-3;-16;-14;-16;6;11,0366666666667
"Toledo";2020-09-29;233;231;0;19;0;2;-24;-2;-19;-10;-18;6;12,3133333333333
"Toledo";2020-09-30;303;296;0;19;1;5;-25;1;-27;-9;-18;6;13,59
"Toledo";2020-10-01;304;299;0;16;1;4;-24;3;-24;-6;-16;6;12,72
"Toledo";2020-10-02;325;315;0;15;0;3;-31;0;-37;-13;-16;8;11,85
"Toledo";2020-10-03;210;206;0;12;3;8;-27;3;-26;1;-3;7;10,98
"Toledo";2020-10-04;178;167;0;8;0;3;-41;7;-37;-40;-3;7;10,11
"Toledo";2020-10-05;324;312;0;16;1;5;-20;5;-19;-8;-16;5;12,9433333333333
"Toledo";2020-10-06;301;289;0;14;2;6;-22;4;-19;-12;-16;5;15,7766666666667
"Toledo";2020-10-07;260;242;0;14;0;7;-23;3;-23;-14;-15;6;18,61
"Toledo";2020-10-08;320;302;0;13;2;3;-22;2;-17;-17;-15;6;16,865
"Toledo";2020-10-09;356;329;0;19;0;2;-23;2;-10;-5;-13;6;15,12
"Toledo";2020-10-10;237;222;0;16;1;4;-26;0;-8;2;-1;5;13,375
"Toledo";2020-10-11;172;150;0;20;2;8;-21;32;3;-27;1;4;11,63
"Toledo";2020-10-12;197;180;0;17;2;3;-33;-50;8;-42;-68;18;13,9166666666667
"Toledo";2020-10-13;345;305;0;17;0;7;-22;11;-17;-9;-15;5;16,2033333333333
"Toledo";2020-10-14;335;302;0;17;2;4;-25;6;-27;-15;-14;7;18,49
"Toledo";2020-10-15;377;341;0;14;0;5;-25;2;-23;-14;-14;7;16,48
"Toledo";2020-10-16;339;293;0;14;0;6;-28;2;-20;-11;-12;8;14,47
"Toledo";2020-10-17;258;216;0;10;0;5;-31;-3;-22;-9;-1;7;12,46
"Toledo";2020-10-18;253;207;0;11;1;7;-38;7;-18;-36;-2;7;10,45
"Toledo";2020-10-19;372;296;0;13;2;5;-25;9;-20;-15;-13;6;12,9633333333333
"Toledo";2020-10-20;436;370;0;23;1;7;-31;-1;-39;-26;-16;8;15,4766666666667
"Toledo";2020-10-21;421;366;0;14;1;6;-28;5;-38;-16;-13;8;17,99
"Toledo";2020-10-22;380;319;0;22;2;6;-29;0;-37;-17;-14;9;16,135
"Toledo";2020-10-23;433;368;0;17;1;7;-29;4;-26;-13;-12;8;14,28
"Toledo";2020-10-24;336;288;0;17;0;6;-30;-3;-24;-9;-4;7;12,425
"Toledo";2020-10-25;398;352;0;22;0;6;-42;4;-41;-42;-8;8;10,57
"Toledo";2020-10-26;495;419;0;27;2;7;-24;2;-25;-14;-13;7;13,09
"Toledo";2020-10-27;475;388;0;28;3;13;-25;2;-25;-17;-14;6;15,61
"Toledo";2020-10-28;535;467;0;18;2;12;-26;3;-31;-12;-14;7;18,13
"Toledo";2020-10-29;434;362;0;15;1;11;-23;5;-24;-9;-14;6;16,0625
"Toledo";2020-10-30;329;258;0;17;0;6;-28;6;-22;-6;-14;8;13,995
"Toledo";2020-10-31;247;203;0;20;2;12;-31;3;-23;1;-6;8;11,9275
"Toledo";2020-11-01;262;203;0;17;0;14;-37;17;-17;-40;-9;7;9,86
"Toledo";2020-11-02;457;368;0;17;1;8;-20;11;-12;-4;-31;12;12,3533333333333
"Toledo";2020-11-03;412;324;0;27;2;14;-29;1;-36;-21;-15;7;14,8466666666667
"Toledo";2020-11-04;436;373;0;21;0;17;-31;0;-47;-22;-15;9;17,34
"Toledo";2020-11-05;358;295;0;11;0;11;-31;-2;-48;-26;-15;10;15,1
"Toledo";2020-11-06;399;323;0;15;1;16;-34;-1;-43;-24;-14;11;12,86
"Toledo";2020-11-07;219;176;0;16;1;8;-34;-1;-46;-19;-10;11;10,62
"Toledo";2020-11-08;225;178;0;13;1;12;-40;10;-30;-46;-14;9;8,38
"Toledo";2020-11-09;302;233;0;17;2;13;-21;6;-28;-23;-23;10;11,2533333333333
"Toledo";2020-11-10;301;227;0;19;1;4;-28;-2;-29;-18;-14;7;14,1266666666667
"Toledo";2020-11-11;273;220;0;9;1;17;-30;0;-37;-18;-15;8;17
"Toledo";2020-11-12;252;192;0;19;0;9;-27;1;-28;-16;-15;7;14,95
"Toledo";2020-11-13;275;219;0;10;1;11;-33;-2;-30;-21;-27;12;12,9
"Toledo";2020-11-14;192;160;0;12;1;9;-40;-6;-52;-17;-13;11;10,85
"Toledo";2020-11-15;125;85;0;11;1;3;-46;4;-37;-40;-16;9;8,8
"Toledo";2020-11-16;223;174;0;16;0;11;-29;-3;-26;-18;-14;7;11,97
"Toledo";2020-11-17;194;164;0;9;1;13;-30;-3;-30;-20;-15;7;15,14
"Toledo";2020-11-18;184;151;0;11;0;5;-31;-1;-34;-18;-15;8;18,31
"Toledo";2020-11-19;171;143;0;17;0;6;-29;-1;-28;-14;-14;7;16,2075
"Toledo";2020-11-20;170;148;0;6;3;12;-32;0;-28;-12;-13;8;14,105
"Toledo";2020-11-21;87;59;0;3;0;11;-35;-3;-29;-1;-11;8;12,0025
"Toledo";2020-11-22;93;65;0;13;1;5;-41;9;-25;-35;-14;7;9,9
"Toledo";2020-11-23;191;147;0;10;1;7;-28;-3;-28;-16;-14;6;12,6133333333333
"Toledo";2020-11-24;145;114;0;8;1;4;-28;-1;-27;-15;-14;7;15,3266666666667
"Toledo";2020-11-25;165;133;0;7;4;3;-28;2;-37;-16;-14;7;18,04
"Toledo";2020-11-26;144;117;0;12;0;7;-30;-2;-48;-20;-15;9;15,915
"Toledo";2020-11-27;148;117;0;9;0;3;-31;-1;-46;-13;-13;9;13,79
"Toledo";2020-11-28;121;99;0;8;0;3;-29;1;-32;3;-8;8;11,665
"Toledo";2020-11-29;100;68;0;12;1;3;-33;27;-33;-20;-12;8;9,54
"Toledo";2020-11-30;156;119;0;9;4;7;-23;2;-26;-12;-12;6;12,4366666666667
"Toledo";2020-12-01;222;177;0;10;4;5;-24;4;-23;-13;-14;6;15,3333333333333
"Toledo";2020-12-02;238;193;0;12;1;4;-24;4;-31;-12;-13;6;18,23
"Toledo";2020-12-03;143;117;0;11;1;4;-23;5;-32;-10;-14;7;16,0925
"Toledo";2020-12-04;142;116;0;7;0;6;-28;3;-41;-12;-13;9;13,955
"Toledo";2020-12-05;89;72;0;7;1;3;-30;0;-33;-1;-11;8;11,8175
"Toledo";2020-12-06;74;53;0;9;0;4;-26;43;-26;-22;-16;7;9,68
"Toledo";2020-12-07;150;127;0;11;1;10;-3;26;-14;-9;-47;13;11,8366666666667
"Toledo";2020-12-08;118;78;0;11;1;5;-42;-64;-9;-52;-73;23;13,9933333333333
"Toledo";2020-12-09;163;111;0;12;1;5;-28;3;-33;-35;-25;8;16,15
"Toledo";2020-12-10;192;153;0;7;1;4;-23;8;-39;-9;-15;8;14,5375
"Toledo";2020-12-11;181;137;0;12;2;23;-29;1;-38;-16;-13;9;12,925
"Toledo";2020-12-12;132;107;0;6;1;10;-29;-2;-20;-4;-7;7;11,3125
"Toledo";2020-12-13;108;82;0;8;0;2;-30;37;-23;-21;-10;7;9,7
"Toledo";2020-12-14;196;149;0;16;0;3;-22;1;-29;-16;-13;6;12,3566666666667
"Toledo";2020-12-15;140;106;0;10;1;11;-21;4;-24;-14;-14;5;15,0133333333333
"Toledo";2020-12-16;150;125;0;15;2;2;-23;5;-36;-15;-13;6;17,67
"Toledo";2020-12-17;153;120;0;6;5;6;-20;7;-26;-13;-14;6;15,595
"Toledo";2020-12-18;171;137;0;14;1;2;-26;2;-30;-13;-13;8;13,52
"Toledo";2020-12-19;118;88;0;10;0;3;-32;-2;-52;-8;-10;9;11,445
"Toledo";2020-12-20;115;75;0;6;0;4;-24;53;-21;-13;-10;7;9,37
"Toledo";2020-12-21;197;135;0;8;1;4;-11;18;-19;-10;-17;5;11,5833333333333
"Toledo";2020-12-22;210;157;0;9;1;4;-10;23;-19;-6;-21;5;13,7966666666667
"Toledo";2020-12-23;218;165;0;15;1;1;-3;45;-20;-1;-33;7;16,01
"Toledo";2020-12-24;159;127;0;4;0;4;-23;11;-34;-36;-59;15;14,325
"Toledo";2020-12-25;110;78;0;16;0;3;-68;-77;-31;-69;-80;27;12,64
"Toledo";2020-12-26;110;70;0;8;0;4;-31;-4;-23;-3;-20;9;10,955
"Toledo";2020-12-27;172;110;0;20;0;6;-30;34;-26;-24;-14;7;9,27
"Toledo";2020-12-28;311;216;0;11;3;5;-10;19;-18;-15;-40;11;11,0833333333333
"Toledo";2020-12-29;330;229;0;15;3;6;-14;25;-21;-16;-41;11;12,8966666666667
"Toledo";2020-12-30;335;254;0;16;2;5;-5;47;-18;-6;-39;9;14,71
"Valencia/València";2020-03-16;314;306;1;38;4;3;-81;-31;-75;-73;-51;23;15,33
"Valencia/València";2020-03-17;265;262;1;40;7;0;-85;-41;-79;-80;-59;26;14,5
"Valencia/València";2020-03-18;266;260;2;73;13;6;-84;-27;-75;-79;-63;26;13,67
"Valencia/València";2020-03-19;218;212;2;73;11;3;-95;-93;-86;-90;-89;39;13,145
"Valencia/València";2020-03-20;251;240;2;101;12;6;-87;-32;-81;-82;-70;33;12,62
"Valencia/València";2020-03-21;212;205;2;111;19;9;-93;-55;-88;-87;-63;27;9,52
"Valencia/València";2020-03-22;172;167;1;115;17;14;-95;-83;-93;-90;-67;23;6,42
"Valencia/València";2020-03-23;234;228;1;165;22;11;-85;-45;-81;-82;-62;28;9,38
"Valencia/València";2020-03-24;156;149;1;184;24;9;-88;-52;-81;-84;-65;29;12,34
"Valencia/València";2020-03-25;196;185;3;166;22;20;-88;-52;-81;-84;-65;30;12,345
"Valencia/València";2020-03-26;127;120;1;155;19;20;-88;-52;-79;-84;-66;30;12,35
"Valencia/València";2020-03-27;169;164;4;177;18;22;-89;-52;-84;-85;-66;33;10,31
"Valencia/València";2020-03-28;105;101;2;98;17;28;-93;-59;-88;-88;-64;27;8,27
"Valencia/València";2020-03-29;103;97;2;83;13;16;-95;-85;-92;-90;-65;23;9,395
"Valencia/València";2020-03-30;142;135;3;138;13;26;-89;-55;-82;-85;-72;31;10,52
"Valencia/València";2020-03-31;75;70;1;106;12;28;-94;-58;-84;-87;-75;33;10,21
"Valencia/València";2020-04-01;118;110;2;80;11;18;-93;-52;-81;-86;-74;33;10,38
"Valencia/València";2020-04-02;98;90;4;71;6;18;-93;-55;-82;-86;-74;34;10,55
"Valencia/València";2020-04-03;109;104;1;63;7;24;-90;-50;-83;-86;-73;36;10,98
"Valencia/València";2020-04-04;74;67;5;56;7;22;-93;-59;-88;-88;-66;28;7,96
"Valencia/València";2020-04-05;65;61;2;42;6;22;-96;-85;-93;-91;-69;23;6,17
"Valencia/València";2020-04-06;93;84;2;51;3;25;-88;-54;-80;-84;-72;31;10,47
"Valencia/València";2020-04-07;74;69;0;51;0;30;-90;-50;-80;-85;-73;31;11,08
"Valencia/València";2020-04-08;69;61;3;60;4;14;-90;-41;-78;-84;-73;31;11,15
"Valencia/València";2020-04-09;71;64;2;49;6;19;-89;-40;-80;-85;-75;32;10,8
"Valencia/València";2020-04-10;54;48;0;52;1;16;-96;-94;-89;-93;-90;44;7,12
"Valencia/València";2020-04-11;48;44;2;23;5;21;-93;-49;-86;-86;-64;27;7,92
"Valencia/València";2020-04-12;48;43;2;25;2;22;-96;-84;-92;-91;-70;24;6,35
"Valencia/València";2020-04-13;34;31;0;34;3;20;-95;-90;-86;-91;-88;38;7,15
"Valencia/València";2020-04-14;36;32;2;45;2;16;-87;-39;-77;-81;-65;28;12,61
"Valencia/València";2020-04-15;45;39;1;34;2;21;-89;-53;-81;-83;-67;30;12,28
"Valencia/València";2020-04-16;30;28;0;20;1;11;-88;-45;-76;-82;-66;30;13,69
"Valencia/València";2020-04-17;70;63;1;23;1;16;-89;-49;-79;-82;-66;33;13,2
"Valencia/València";2020-04-18;30;27;1;16;1;8;-93;-55;-87;-86;-62;27;8,5
"Valencia/València";2020-04-19;27;22;2;13;0;3;-95;-82;-93;-91;-69;24;6,29
"Valencia/València";2020-04-20;22;20;0;8;2;5;-92;-81;-82;-88;-81;34;9,01
"Valencia/València";2020-04-21;28;23;2;18;0;10;-87;-43;-77;-81;-64;28;13,14
"Valencia/València";2020-04-22;21;18;1;11;1;10;-87;-44;-76;-81;-64;29;13,99
"Valencia/València";2020-04-23;25;20;1;10;0;6;-87;-47;-75;-81;-65;30;13,29
"Valencia/València";2020-04-24;24;20;2;12;0;5;-89;-47;-76;-81;-64;32;13,36
"Valencia/València";2020-04-25;23;21;1;9;2;7;-93;-54;-85;-85;-60;27;8,69
"Valencia/València";2020-04-26;8;6;1;9;2;7;-92;-75;-80;-83;-63;22;6,52
"Valencia/València";2020-04-27;14;11;1;17;0;8;-85;-52;-62;-77;-62;27;13
"Valencia/València";2020-04-28;23;19;1;7;0;16;-85;-47;-60;-76;-62;27;13,72
"Valencia/València";2020-04-29;16;12;1;5;0;2;-85;-43;-58;-76;-62;27;14,01
"Valencia/València";2020-04-30;14;12;1;20;0;3;-83;-29;-62;-75;-62;27;14,14
"Valencia/València";2020-05-01;17;15;0;9;0;7;-94;-91;-73;-88;-88;42;8,34
"Valencia/València";2020-05-02;18;16;0;6;0;2;-85;-34;-45;-66;-55;23;8,85
"Valencia/València";2020-05-03;14;12;1;5;0;4;-84;-56;-55;-65;-55;19;7,84
"Valencia/València";2020-05-04;6;4;1;6;0;3;-75;-39;-25;-61;-56;23;15,06
"Valencia/València";2020-05-05;6;6;0;9;1;4;-76;-35;-22;-62;-57;23;15,87
"Valencia/València";2020-05-06;9;8;1;8;1;6;-76;-35;-21;-61;-56;23;15,67
"Valencia/València";2020-05-07;2;2;0;5;0;4;-76;-36;-29;-63;-56;24;15,59
"Valencia/València";2020-05-08;4;4;0;7;0;7;-78;-36;-37;-64;-56;27;15,82
"Valencia/València";2020-05-09;5;5;0;3;0;4;-85;-41;-50;-67;-50;23;8,43
"Valencia/València";2020-05-10;0;0;0;0;0;1;-86;-61;-64;-70;-53;20;7,39
"Valencia/València";2020-05-11;7;7;0;6;0;4;-70;-36;-25;-59;-52;21;15,97
"Valencia/València";2020-05-12;10;10;0;2;1;3;-74;-36;-43;-65;-52;23;16,89
"Valencia/València";2020-05-13;4;4;0;1;0;3;-71;-31;-19;-58;-52;22;16,43
"Valencia/València";2020-05-14;7;7;0;4;0;5;-76;-40;-52;-67;-54;25;16,2
"Valencia/València";2020-05-15;6;5;0;2;0;0;-75;-30;-47;-66;-52;26;16,31
"Valencia/València";2020-05-16;3;3;0;0;0;0;-81;-37;-51;-65;-46;22;10,25
"Valencia/València";2020-05-17;4;4;0;0;0;1;-79;-52;-48;-63;-43;17;8,29
"Valencia/València";2020-05-18;5;5;0;2;0;2;-49;-25;4;-45;-45;15;18,19
"Valencia/València";2020-05-19;6;6;0;2;0;0;-51;-23;6;-48;-45;16;19,57
"Valencia/València";2020-05-20;3;3;0;1;0;1;-51;-21;3;-47;-45;17;19,52
"Valencia/València";2020-05-21;5;5;0;1;0;2;-51;-20;-5;-49;-46;17;19,44
"Valencia/València";2020-05-22;9;9;0;2;1;1;-53;-17;-10;-49;-43;17;19,35
"Valencia/València";2020-05-23;3;3;0;2;1;1;-60;-24;-9;-48;-27;11;16,02
"Valencia/València";2020-05-24;8;8;0;1;0;0;-61;-37;-30;-53;-22;8;13,83
"Valencia/València";2020-05-25;3;3;0;1;0;2;-47;-23;-7;-45;-43;16;18,93
"Valencia/València";2020-05-26;3;3;0;0;0;1;-46;-19;5;-46;-41;15;19,56
"Valencia/València";2020-05-27;9;9;0;0;0;0;-47;-18;1;-45;-40;15;19,99
"Valencia/València";2020-05-28;5;5;0;0;0;0;-46;-18;-1;-45;-41;16;20,17
"Valencia/València";2020-05-29;4;4;0;0;0;0;-47;-15;-4;-45;-39;15;20,27
"Valencia/València";2020-05-30;4;4;0;0;0;0;-54;-19;0;-42;-15;9;16,69
"Valencia/València";2020-05-31;4;4;0;0;0;0;-55;-32;-19;-49;-7;6;14,48
"Valencia/València";2020-06-01;11;11;0;1;0;0;-30;-16;11;-38;-36;13;20,2
"Valencia/València";2020-06-02;18;18;0;0;0;2;-31;-13;19;-38;-36;13;21,2
"Valencia/València";2020-06-03;8;8;0;1;0;2;-30;-12;22;-36;-36;12;21,27
"Valencia/València";2020-06-04;6;6;0;0;0;0;-35;-14;-15;-42;-37;14;21,14
"Valencia/València";2020-06-05;8;7;0;0;0;0;-30;-10;14;-39;-34;12;21,52
"Valencia/València";2020-06-06;6;6;0;3;0;0;-37;-17;23;-37;-10;5;19,4
"Valencia/València";2020-06-07;6;6;0;0;0;0;-49;-30;-21;-50;-5;6;15,69
"Valencia/València";2020-06-08;3;3;0;1;0;0;-31;-20;-17;-43;-36;14;18,16
"Valencia/València";2020-06-09;5;5;0;1;0;1;-24;-11;18;-36;-34;12;19,08
"Valencia/València";2020-06-10;1;1;0;0;0;0;-25;-11;18;-35;-33;11;22,19
"Valencia/València";2020-06-11;9;9;0;1;1;1;-23;-12;19;-38;-34;12;22,43
"Valencia/València";2020-06-12;7;7;0;0;0;0;-26;-10;11;-39;-32;11;21,31
"Valencia/València";2020-06-13;3;3;0;0;0;0;-33;-15;27;-39;-4;4;19,73
"Valencia/València";2020-06-14;2;2;0;0;0;0;-40;-25;7;-45;5;2;17,32
"Valencia/València";2020-06-15;7;7;0;0;0;1;-18;-13;24;-34;-32;10;21,73
"Valencia/València";2020-06-16;10;10;0;2;0;0;-20;-10;22;-34;-32;10;22,92
"Valencia/València";2020-06-17;7;7;0;0;0;0;-21;-10;18;-33;-31;10;23,09
"Valencia/València";2020-06-18;4;4;0;1;0;0;-20;-11;16;-34;-32;10;23,15
"Valencia/València";2020-06-19;9;9;0;0;0;0;-24;-11;9;-36;-30;9;23,18
"Valencia/València";2020-06-20;4;4;0;0;0;0;-32;-17;30;-37;-2;2;20,05
"Valencia/València";2020-06-21;5;5;0;2;1;0;-36;-14;7;-42;9;-1;19,905
"Valencia/València";2020-06-22;4;4;0;2;1;0;-14;-10;36;-30;-32;7;19,76
"Valencia/València";2020-06-23;6;6;0;2;0;0;-7;8;56;-26;-31;4;19,615
"Valencia/València";2020-06-24;4;4;0;0;0;1;-38;-66;95;-51;-67;14;19,47
"Valencia/València";2020-06-25;5;5;0;0;0;0;-13;4;36;-28;-30;6;19,035
"Valencia/València";2020-06-26;12;12;0;1;0;0;-19;-5;36;-30;-29;5;18,6
"Valencia/València";2020-06-27;9;9;0;1;0;0;-29;-15;42;-34;-3;1;18,165
"Valencia/València";2020-06-28;3;3;0;0;0;1;-33;-8;12;-39;15;-3;17,73
"Valencia/València";2020-06-29;12;12;0;1;0;0;-9;-8;41;-26;-28;6;20,0766666666667
"Valencia/València";2020-06-30;12;12;0;3;0;0;-10;-5;47;-27;-27;5;22,4233333333333
"Valencia/València";2020-07-01;14;14;0;1;0;0;-12;-9;45;-27;-28;5;24,77
"Valencia/València";2020-07-02;19;19;0;1;0;0;-11;-5;42;-27;-29;5;23,0575
"Valencia/València";2020-07-03;10;10;0;0;0;0;-16;-5;30;-28;-28;4;21,345
"Valencia/València";2020-07-04;5;5;0;0;0;0;-26;-14;48;-32;-2;0;19,6325
"Valencia/València";2020-07-05;4;4;0;2;0;0;-27;7;17;-37;13;-4;17,92
"Valencia/València";2020-07-06;16;16;0;3;0;0;-8;-6;51;-26;-29;4;19,9033333333333
"Valencia/València";2020-07-07;20;20;0;2;0;0;-10;-6;62;-25;-29;4;21,8866666666667
"Valencia/València";2020-07-08;16;16;0;0;0;0;-11;-8;53;-25;-28;4;23,87
"Valencia/València";2020-07-09;19;19;0;0;0;0;-11;-6;48;-27;-28;4;22,18
"Valencia/València";2020-07-10;25;25;0;6;0;0;-17;-7;46;-28;-28;3;20,49
"Valencia/València";2020-07-11;22;22;0;1;1;0;-28;-15;52;-32;-1;-1;18,8
"Valencia/València";2020-07-12;12;12;0;4;0;0;-35;-2;-4;-41;9;-3;17,11
"Valencia/València";2020-07-13;30;30;0;0;0;0;-7;-7;58;-24;-30;4;19,5266666666667
"Valencia/València";2020-07-14;38;38;0;3;0;0;-17;-11;22;-31;-30;6;21,9433333333333
"Valencia/València";2020-07-15;47;47;0;2;0;0;-8;-4;65;-25;-27;4;24,36
"Valencia/València";2020-07-16;47;47;0;2;0;0;-10;-6;57;-29;-30;4;22,5825
"Valencia/València";2020-07-17;44;44;0;3;0;0;-17;-8;50;-31;-29;3;20,805
"Valencia/València";2020-07-18;56;56;0;1;0;0;-29;-15;57;-34;-1;-1;19,0275
"Valencia/València";2020-07-19;46;46;0;4;0;0;-31;3;18;-37;14;-4;17,25
